game,game_time,blue_team,blue_team_dragons,blue_team_gold,blue_team_inhibitors,blue_team_barons,blue_team_towers,blue_team_kills,blue_team_top,blue_team_top_kills,blue_team_top_deaths,blue_team_top_assists,blue_team_top_cs,blue_team_top_gold,blue_team_jungle,blue_team_jungle_kills,blue_team_jungle_deaths,blue_team_jungle_assists,blue_team_jungle_cs,blue_team_jungle_gold,blue_team_mid,blue_team_mid_kills,blue_team_mid_deaths,blue_team_mid_assists,blue_team_mid_cs,blue_team_mid_gold,blue_team_bottom,blue_team_bottom_kills,blue_team_bottom_deaths,blue_team_bottom_assists,blue_team_bottom_cs,blue_team_bottom_gold,blue_team_support,blue_team_support_kills,blue_team_support_deaths,blue_team_support_assists,blue_team_support_cs,blue_team_support_gold,red_team,red_team_dragons,red_team_gold,red_team_inhibitors,red_team_barons,red_team_towers,red_team_kills,red_team_top,red_team_top_kills,red_team_top_deaths,red_team_top_assists,red_team_top_cs,red_team_top_gold,red_team_jungle,red_team_jungle_kills,red_team_jungle_deaths,red_team_jungle_assists,red_team_jungle_cs,red_team_jungle_gold,red_team_mid,red_team_mid_kills,red_team_mid_deaths,red_team_mid_assists,red_team_mid_cs,red_team_mid_gold,red_team_bottom,red_team_bottom_kills,red_team_bottom_deaths,red_team_bottom_assists,red_team_bottom_cs,red_team_bottom_gold,red_team_support,red_team_support_kills,red_team_support_deaths,red_team_support_assists,red_team_support_cs,red_team_support_gold
9,mid,ITZ,"['hextech', 'cloud', 'mountain']",52.9 K,1,1,6,10,Tay,3,1,2,233,11.8 K,Yampi,2,1,5,156,9.3 K,Aithusa,3,2,5,220,10.8 K,NinjaKiwi,2,2,5,283,13.1 K,Damage,0,3,10,40,7.9 K,RED,"['mountain', 'mountain']",54.0 K,0,1,3,9,fNb,2,0,4,258,13.1 K,Aegis,3,3,3,208,10.9 K,Grevthar,1,1,7,240,11.2 K,Brance,2,3,3,236,11.3 K,JoJo,1,3,6,37,7.5 K
90,mid,LLL,[],35.6 K,0,0,3,9,Robo,4,3,1,171,9.0 K,Croc,1,3,5,119,6.5 K,tinowns,2,1,2,167,7.5 K,Route,2,0,2,188,7.8 K,RedBert,0,2,6,29,4.9 K,VKS,"['mountain', 'chemtech', 'cloud']",34.2 K,0,0,1,9,Guigo,3,1,2,168,7.9 K,Disamis,1,1,6,131,6.5 K,Leleko,0,2,5,172,6.7 K,Smiley,5,2,1,179,8.5 K,ProDelta,0,3,7,24,4.6 K
91,mid,KBM,['infernal'],46.7 K,0,1,3,9,Lonely,1,3,3,207,9.0 K,Malrang,1,1,5,154,8.4 K,Hauz,2,2,5,243,11.3 K,Netuno,4,1,1,234,11.2 K,Ceos,1,4,7,38,6.7 K,PNG,"['mountain', 'mountain', 'ocean']",49.1 K,0,0,5,11,Wizer,1,0,2,262,10.6 K,CarioK,7,3,4,156,10.4 K,dyNquedo,1,2,7,229,9.9 K,TitaN,2,1,4,293,11.9 K,Kuri,0,3,8,25,6.3 K
92,mid,PNG,['cloud'],26.1 K,0,0,1,1,Wizer,0,0,0,155,5.7 K,CarioK,0,0,1,106,4.7 K,dyNquedo,0,0,0,163,5.9 K,TitaN,1,0,0,145,5.8 K,Kuri,0,0,1,28,3.9 K,KBM,['chemtech'],21.5 K,0,0,0,0,Lonely,0,0,0,120,4.7 K,Malrang,0,1,0,92,4.3 K,Hauz,0,0,0,146,5.1 K,Netuno,0,0,0,118,4.6 K,Ceos,0,0,0,20,2.9 K
93,mid,KBM,"['chemtech', 'mountain', 'infernal']",38.3 K,0,0,3,8,Lonely,0,0,2,211,7.6 K,Malrang,4,0,3,124,7.4 K,Hauz,2,0,4,212,8.5 K,Netuno,1,1,3,210,9.0 K,Ceos,1,0,6,23,5.8 K,PNG,[],32.8 K,0,0,0,1,Wizer,0,0,0,199,7.0 K,CarioK,0,4,1,133,6.2 K,dyNquedo,0,0,0,202,7.2 K,TitaN,1,3,0,198,7.9 K,Kuri,0,1,1,19,4.5 K
94,mid,PNG,"['chemtech', 'hextech']",50.3 K,0,1,4,7,Wizer,1,1,5,254,10.8 K,CarioK,0,1,6,176,9.4 K,dyNquedo,1,1,5,271,11.0 K,TitaN,5,0,1,289,12.6 K,Kuri,0,2,4,38,6.5 K,KBM,"['hextech', 'ocean']",45.8 K,0,0,1,5,Lonely,1,3,2,254,9.9 K,Malrang,1,1,4,152,8.1 K,Hauz,1,0,2,273,10.0 K,Netuno,1,2,1,259,11.5 K,Ceos,1,1,3,37,6.3 K
95,mid,LOS,['ocean'],28.0 K,0,0,0,2,SuperCleber,1,0,0,144,5.9 K,Seize,1,1,1,104,5.5 K,Envy,0,1,0,183,6.2 K,Celo,0,2,0,150,6.2 K,Kabbie,0,2,1,27,4.2 K,RED,['hextech'],30.5 K,0,0,1,6,fNb,1,1,0,142,5.8 K,Aegis,1,0,4,114,5.8 K,Grevthar,1,0,2,173,6.6 K,Brance,2,1,3,171,7.5 K,JoJo,1,0,3,23,4.7 K
96,mid,LOS,[],16.2 K,0,0,0,0,SuperCleber,0,0,0,77,3.2 K,Seize,0,1,0,74,3.3 K,Envy,0,1,0,97,3.6 K,Celo,0,0,0,95,3.6 K,Kabbie,0,1,0,21,2.5 K,RED,['hextech'],17.8 K,0,0,0,3,fNb,3,0,0,100,4.7 K,Aegis,0,0,3,56,3.1 K,Grevthar,0,0,3,93,3.7 K,Brance,0,0,0,97,3.7 K,JoJo,0,0,2,20,2.6 K
97,mid,LOS,['cloud'],45.0 K,0,0,3,4,SuperCleber,0,2,2,275,10.1 K,Seize,1,1,2,140,7.9 K,Envy,1,2,2,264,10.6 K,Celo,0,1,3,257,9.9 K,Kabbie,2,1,1,30,6.5 K,RED,"['mountain', 'mountain', 'ocean']",47.2 K,0,1,2,7,fNb,4,0,2,252,11.9 K,Aegis,0,2,3,157,8.0 K,Grevthar,2,1,5,237,10.3 K,Brance,1,0,4,260,10.8 K,JoJo,0,1,5,29,6.2 K
98,mid,VKS,['ocean'],52.6 K,0,0,3,10,Guigo,5,4,2,262,12.7 K,Disamis,1,3,4,166,9.0 K,Leleko,1,0,4,293,11.8 K,Smiley,1,3,3,285,11.5 K,ProDelta,2,2,4,35,7.6 K,PNG,"['ocean', 'hextech', 'cloud']",55.2 K,0,1,4,12,Wizer,2,2,7,261,11.7 K,CarioK,2,3,5,163,9.5 K,dyNquedo,3,0,6,288,11.8 K,TitaN,5,3,4,308,14.3 K,Kuri,0,2,9,22,7.8 K
99,mid,PNG,"['mountain', 'cloud']",27.1 K,0,0,1,8,Wizer,2,4,1,100,5.1 K,CarioK,1,2,6,88,5.1 K,dyNquedo,0,0,3,156,5.7 K,TitaN,2,1,2,129,6.1 K,Kuri,3,0,2,24,5.1 K,VKS,[],26.3 K,0,0,1,7,Guigo,3,2,0,122,6.2 K,Disamis,1,2,4,77,4.9 K,Leleko,1,1,2,149,5.9 K,Smiley,1,2,2,117,5.1 K,ProDelta,1,1,3,17,4.2 K
